force,stroke
6621.376,3.517115
6621.376,3.517281
6621.376,3.517448
6621.376,3.517615
6621.376,3.517781
6621.361,3.517948
6621.361,3.518115
6621.361,3.518281
6621.361,3.518448
6621.353,3.518615
6621.337,3.518792
6621.337,3.518958
6621.337,3.519125
6621.329,3.519292
6621.321,3.519458
6621.321,3.519625
6621.321,3.519792
6621.305,3.519958
6621.297,3.520125
6621.297,3.520292
6621.297,3.520458
6621.289,3.520625
6621.281,3.520792
6621.281,3.520958
6621.281,3.521125
6621.281,3.521292
6621.273,3.521458
6621.266,3.521625
6621.266,3.521792
6621.266,3.521958
6621.266,3.522125
6621.242,3.522292
6621.242,3.522458
6621.242,3.522625
6621.242,3.522781
6621.242,3.522948
6621.226,3.523114
6621.226,3.523281
6621.226,3.523448
6621.218,3.523615
6621.202,3.523781
6621.202,3.523948
6621.202,3.524115
6621.186,3.524281
6621.186,3.524448
6621.186,3.524615
6621.186,3.524781
6621.186,3.524948
6621.17,3.525115
6621.17,3.525281
6621.17,3.525448
6621.17,3.525625
6621.154,3.525781
6621.146,3.525948
6621.146,3.526114
6621.146,3.526281
6621.146,3.526448
6621.13,3.526614
6621.13,3.526781
6621.13,3.526948
6621.13,3.527115
6621.13,3.527281
6621.106,3.527448
6621.106,3.527615
6621.106,3.527781
6621.106,3.527948
6621.09,3.528115
6621.09,3.528281
6621.09,3.528448
6621.09,3.528615
6621.075,3.528781
6621.066,3.528948
6621.066,3.529114
6621.066,3.529281
6621.059,3.529448
6621.051,3.529614
6621.051,3.529781
6621.051,3.529948
6621.051,3.530115
6621.051,3.530281
6621.051,3.530448
6621.035,3.530615
6621.035,3.530781
6621.035,3.530948
6621.035,3.531115
6621.019,3.531281
6621.011,3.531448
6621.011,3.531615
6621.011,3.531781
6621.011,3.531948
6621.011,3.532115
6621.003,3.532281
6620.995,3.532448
6620.995,3.532614
6620.995,3.532781
6620.995,3.532938
6620.971,3.533104
6620.971,3.533271
6620.971,3.533437
6620.971,3.533604
6620.956,3.533771
6620.956,3.533937
6620.956,3.534104
6620.956,3.534271
6620.956,3.534437
6620.947,3.534604
6620.94,3.534771
6620.94,3.534937
6620.94,3.535104
6620.94,3.535281
6620.94,3.535448
6620.923,3.535614
6620.916,3.535781
6620.916,3.535948
6620.916,3.536114
6620.916,3.536281
6620.9,3.536448
6620.9,3.536615
6620.9,3.536781
6620.9,3.536948
6620.9,3.537115
6620.876,3.537281
6620.876,3.537448
6620.876,3.537615
6620.876,3.537781
6620.868,3.537948
6620.86,3.538115
6620.86,3.538281
6620.844,3.538448
6620.836,3.538615
6620.836,3.538781
6620.836,3.538948
6620.82,3.539114
6620.82,3.539281
6620.82,3.539448
6620.82,3.539614
6620.813,3.539792
6620.804,3.539958
6620.804,3.540125
6620.804,3.540292
6620.789,3.540458
6620.78,3.540625
6620.78,3.540792
6620.78,3.540958
6620.765,3.541125
6620.765,3.541292
6620.765,3.541458
6620.741,3.541625
6620.741,3.541792
6620.741,3.541958
6620.733,3.542125
6620.725,3.542292
6620.725,3.542458
6620.725,3.542625
6620.701,3.542792
6620.701,3.542958
6620.701,3.543125
6620.685,3.543292
6620.685,3.543458
6620.677,3.543625
6620.669,3.543781
6620.669,3.543948
6620.661,3.544115
6620.646,3.544281
6620.646,3.544448
6620.646,3.544615
6620.63,3.544781
6620.63,3.544948
6620.63,3.545115
6620.614,3.545281
6620.606,3.545448
6620.598,3.545614
6620.59,3.545781
6620.59,3.545948
6620.574,3.546114
6620.574,3.546281
6620.574,3.546448
6620.55,3.546615
6620.55,3.546781
6620.55,3.546948
6620.534,3.547115
6620.534,3.547281
6620.534,3.547448
6620.511,3.547615
6620.511,3.547781
6620.511,3.547948
6620.494,3.548115
6620.494,3.548281
6620.494,3.548448
6620.487,3.548615
6620.471,3.548771
6620.471,3.548938
6620.471,3.549104
6620.455,3.549281
6620.455,3.549448
6620.455,3.549614
6620.439,3.549781
6620.439,3.549948
6620.439,3.550115
6620.431,3.550281
6620.415,3.550448
6620.415,3.550615
6620.399,3.550781
6620.399,3.550948
6620.383,3.551115
6620.375,3.551281
6620.375,3.551448
6620.359,3.551615
6620.359,3.551781
6620.359,3.551948
6620.351,3.552114
6620.335,3.552281
6620.335,3.552448
6620.335,3.552614
6620.32,3.552781
6620.32,3.552948
6620.32,3.553115
6620.32,3.553281
6620.32,3.553448
6620.304,3.553615
6620.304,3.553781
6620.304,3.553937
6620.304,3.554104
6620.296,3.554271
6620.28,3.554437
6620.28,3.554604
6620.28,3.554771
6620.28,3.554937
6620.264,3.555104
6620.264,3.555271
6620.264,3.555438
6620.24,3.555604
6620.24,3.555771
6620.24,3.555938
6620.225,3.556104
6620.225,3.556281
6620.225,3.556448
6620.208,3.556615
6620.208,3.556781
6620.208,3.556948
6620.192,3.557115
6620.185,3.557281
6620.185,3.557448
6620.185,3.557615
6620.168,3.557781
6620.168,3.557948
6620.168,3.558115
6620.168,3.558281
6620.161,3.558448
6620.145,3.558614
6620.145,3.558781
6620.145,3.558948
6620.145,3.559114
6620.137,3.559281
6620.129,3.559448
6620.129,3.559615
6620.129,3.559781
6620.129,3.559948
6620.105,3.560115
6620.105,3.560281
6620.105,3.560448
6620.097,3.560625
6620.089,3.560792
6620.089,3.560958
6620.082,3.561125
6620.073,3.561292
6620.073,3.561458
6620.073,3.561625
6620.049,3.561792
6620.049,3.561958
6620.042,3.562125
6620.034,3.562292
6620.034,3.562458
6620.025,3.562625
6620.01,3.562792
6620.01,3.562958
6620.01,3.563125
6619.994,3.563292
6619.994,3.563458
6619.994,3.563625
6619.97,3.563792
6619.97,3.563958
6619.97,3.564125
6619.954,3.564292
6619.954,3.564458
6619.954,3.564615
6619.946,3.564781
6619.938,3.564948
6619.938,3.565114
6619.93,3.565281
6619.915,3.565448
6619.915,3.565614
6619.906,3.565781
6619.898,3.565948
6619.898,3.566115
6619.898,3.566281
6619.875,3.566448
6619.875,3.566615
6619.875,3.566781
6619.859,3.566958
6619.859,3.567115
6619.843,3.567292
6619.843,3.567458
6619.843,3.567615
6619.819,3.567781
6619.819,3.567948
6619.819,3.568115
6619.803,3.568281
6619.803,3.568448
6619.787,3.568614
6619.779,3.568781
6619.779,3.568948
6619.763,3.569114
6619.763,3.569281
6619.748,3.569448
6619.74,3.569615
6619.74,3.569781
6619.724,3.569948
6619.724,3.570115
6619.716,3.570281
6619.708,3.570448
6619.708,3.570615
6619.684,3.570781
6619.684,3.570948
6619.684,3.571115
6619.668,3.571281
6619.668,3.571448
6619.668,3.571615
6619.652,3.571781
6619.644,3.571948
6619.644,3.572114
6619.628,3.572281
6619.628,3.572448
6619.628,3.572614
6619.612,3.572781
6619.612,3.572948
6619.612,3.573115
6619.588,3.573281
6619.588,3.573448
6619.581,3.573615
6619.573,3.573781
6619.573,3.573948
6619.557,3.574115
6619.549,3.574281
6619.549,3.574448
6619.533,3.574615
6619.533,3.574771
6619.517,3.574937
6619.509,3.575104
6619.509,3.575271
6619.493,3.575438
6619.493,3.575604
6619.477,3.575771
6619.477,3.575938
6619.477,3.576104
6619.461,3.576271
6619.454,3.576437
6619.454,3.576604
6619.438,3.576771
6619.438,3.576948
6619.438,3.577115
6619.43,3.577281
6619.414,3.577448
6619.414,3.577615
6619.406,3.577781
6619.397,3.577948
6619.397,3.578115
6619.39,3.578281
6619.374,3.578448
6619.374,3.578614
6619.358,3.578781
6619.358,3.578948
6619.358,3.579114
6619.342,3.579281
6619.342,3.579448
6619.334,3.579615
6619.318,3.579781
6619.318,3.579948
6619.302,3.580115
6619.302,3.580281
6619.294,3.580448
6619.278,3.580615
6619.278,3.580781
6619.271,3.580948
6619.263,3.581115
6619.263,3.581281
6619.247,3.581448
6619.247,3.581614
6619.247,3.581781
6619.223,3.581958
6619.223,3.582125
6619.207,3.582292
6619.207,3.582458
6619.207,3.582625
6619.183,3.582792
6619.183,3.582958
6619.175,3.583125
6619.167,3.583292
6619.167,3.583458
6619.144,3.583625
6619.144,3.583792
6619.128,3.583958
6619.128,3.584125
6619.128,3.584292
6619.111,3.584458
6619.111,3.584625
6619.096,3.584781
6619.088,3.584948
6619.08,3.585114
6619.072,3.585281
6619.072,3.585448
6619.048,3.585614
6619.048,3.585781
6619.032,3.585948
6619.032,3.586115
6619.032,3.586281
6619.016,3.586448
6619.008,3.586615
6619,3.586781
6618.992,3.586948
6618.985,3.587115
6618.977,3.587281
6618.968,3.587448
6618.953,3.587615
6618.945,3.587781
6618.937,3.587948
6618.937,3.588115
6618.913,3.588281
6618.913,3.588448
6618.897,3.588614
6618.897,3.588781
6618.881,3.588948
6618.881,3.589114
6618.873,3.589281
6618.857,3.589448
6618.857,3.589615
6618.842,3.589781
6618.842,3.589948
6618.818,3.590115
6618.818,3.590281
6618.81,3.590437
6618.802,3.590615
6618.802,3.590771
6618.778,3.590937
6618.778,3.591104
6618.77,3.591271
6618.762,3.591438
6618.762,3.591614
6618.754,3.591781
6618.746,3.591948
6618.746,3.592114
6618.723,3.592281
6618.723,3.592448
6618.706,3.592615
6618.706,3.592781
6618.683,3.592948
6618.683,3.593115
6618.667,3.593281
6618.667,3.593448
6618.659,3.593615
6618.651,3.593781
6618.651,3.593948
6618.627,3.594115
6618.627,3.594281
6618.611,3.594448
6618.611,3.594615
6618.603,3.594781
6618.587,3.594948
6618.587,3.595114
6618.58,3.595281
6618.571,3.595448
6618.571,3.595614
6618.556,3.595781
6618.547,3.595948
6618.547,3.596104
6618.532,3.596271
6618.532,3.596437
6618.523,3.596604
6618.516,3.596771
6618.516,3.596937
6618.5,3.597104
6618.492,3.597271
6618.492,3.597437
6618.476,3.597604
6618.476,3.597781
6618.46,3.597948
6618.452,3.598114
6618.452,3.598281
6618.437,3.598448
6618.437,3.598614
6618.42,3.598781
6618.413,3.598948
6618.413,3.599115
6618.396,3.599281
6618.396,3.599448
6618.38,3.599615
6618.38,3.599781
6618.38,3.599948
6618.357,3.600115
6618.357,3.600281
6618.357,3.600448
6618.341,3.600615
6618.341,3.600781
6618.341,3.600948
6618.317,3.601115
6618.317,3.601281
6618.309,3.601448
6618.301,3.601614
6618.301,3.601781
6618.285,3.601958
6618.285,3.602125
6618.277,3.602292
6618.261,3.602458
6618.261,3.602625
6618.253,3.602792
6618.246,3.602958
6618.246,3.603125
6618.222,3.603292
6618.222,3.603458
6618.206,3.603625
6618.206,3.603792
6618.19,3.603969
6618.182,3.604125
6618.182,3.604292
6618.166,3.604469
6618.166,3.604635
6618.158,3.604792
6618.15,3.604958
6618.15,3.605125
6618.134,3.605292
6618.126,3.605458
6618.126,3.605625
6618.11,3.605792
6618.11,3.605958
6618.094,3.606125
6618.086,3.606292
6618.086,3.606448
6618.071,3.606615
6618.071,3.606781
6618.047,3.606948
6618.047,3.607115
6618.031,3.607281
6618.031,3.607448
6618.023,3.607615
6618.015,3.607781
6618.015,3.607948
6617.999,3.608114
6617.991,3.608281
6617.983,3.608448
6617.975,3.608614
6617.967,3.608781
6617.951,3.608948
6617.951,3.609115
6617.936,3.609281
6617.936,3.609448
6617.928,3.609615
6617.919,3.609781
6617.919,3.609948
6617.896,3.610115
6617.896,3.610281
6617.896,3.610448
6617.88,3.610615
6617.88,3.610781
6617.856,3.610948
6617.856,3.611115
6617.84,3.611281
6617.84,3.611448
6617.832,3.611614
6617.816,3.611781
6617.816,3.611948
6617.8,3.612114
6617.792,3.612281
6617.785,3.612448
6617.785,3.612615
6617.761,3.612781
6617.761,3.612948
6617.745,3.613115
6617.745,3.613281
6617.729,3.613448
6617.721,3.613615
6617.721,3.613781
6617.705,3.613948
6617.705,3.614115
6617.689,3.614281
6617.689,3.614448
6617.673,3.614614
6617.666,3.614781
6617.666,3.614948
6617.649,3.615114
6617.649,3.615281
6617.649,3.615448
6617.625,3.615615
6617.625,3.615781
6617.609,3.615948
6617.609,3.616115
6617.594,3.616271
6617.585,3.616437
6617.578,3.616604
6617.57,3.616771
6617.57,3.616937
6617.554,3.617104
6617.554,3.617271
6617.53,3.617437
6617.522,3.617604
6617.514,3.617771
6617.514,3.617938
6617.49,3.618104
6617.49,3.618271
6617.475,3.618438
6617.475,3.618604
6617.459,3.618781
6617.451,3.618948
6617.451,3.619115
6617.435,3.619281
6617.435,3.619448
6617.427,3.619615
6617.419,3.619781
6617.403,3.619948
6617.395,3.620115
6617.387,3.620281
6617.379,3.620448
6617.379,3.620615
6617.355,3.620781
6617.355,3.620948
6617.34,3.621114
6617.34,3.621281
6617.323,3.621448
6617.323,3.621614
6617.308,3.621781
6617.299,3.621948
6617.292,3.622115
6617.284,3.622281
6617.268,3.622448
6617.26,3.622615
6617.252,3.622792
6617.244,3.622958
6617.236,3.623125
6617.22,3.623292
6617.212,3.623458
6617.204,3.623625
6617.204,3.623792
6617.188,3.623958
6617.188,3.624125
6617.173,3.624292
6617.165,3.624458
6617.157,3.624625
6617.149,3.624792
6617.133,3.624958
6617.125,3.625125
6617.117,3.625292
6617.109,3.625458
6617.093,3.625625
6617.085,3.625792
6617.077,3.625958
6617.069,3.626125
6617.054,3.626292
6617.054,3.626458
6617.037,3.626625
6617.03,3.626792
6617.014,3.626948
6617.014,3.627115
6616.998,3.627281
6616.99,3.627448
6616.982,3.627614
6616.974,3.627781
6616.974,3.627948
6616.958,3.628114
6616.958,3.628281
6616.942,3.628448
6616.934,3.628614
6616.926,3.628781
6616.918,3.628948
6616.902,3.629115
6616.894,3.629281
6616.887,3.629448
6616.878,3.629615
6616.863,3.629781
6616.854,3.629948
6616.847,3.630115
6616.839,3.630292
6616.831,3.630448
6616.823,3.630615
6616.815,3.630781
6616.799,3.630948
6616.791,3.631114
6616.783,3.631281
6616.768,3.631448
6616.759,3.631614
6616.751,3.631781
6616.744,3.631948
6616.744,3.632115
6616.72,3.632281
6616.72,3.632437
6616.72,3.632615
6616.704,3.632781
6616.704,3.632948
6616.704,3.633115
6616.688,3.633281
6616.688,3.633448
6616.664,3.633615
6616.664,3.633781
6616.656,3.633948
6616.648,3.634115
6616.632,3.634281
6616.625,3.634448
6616.616,3.634614
6616.608,3.634781
6616.601,3.634948
6616.592,3.635114
6616.592,3.635281
6616.568,3.635448
6616.568,3.635615
6616.553,3.635781
6616.553,3.635948
6616.537,3.636115
6616.529,3.636281
6616.521,3.636448
6616.513,3.636615
6616.513,3.636781
6616.489,3.636948
6616.489,3.637115
6616.489,3.637281
6616.481,3.637448
6616.473,3.637614
6616.473,3.637781
6616.473,3.637938
6616.458,3.638104
6616.458,3.638271
6616.449,3.638438
6616.434,3.638604
6616.434,3.638771
6616.417,3.638937
6616.417,3.639104
6616.402,3.639281
6616.394,3.639448
6616.386,3.639615
6616.378,3.639781
6616.37,3.639948
6616.362,3.640115
6616.362,3.640281
6616.338,3.640448
6616.338,3.640615
6616.322,3.640781
6616.322,3.640948
6616.306,3.641114
6616.298,3.641281
6616.298,3.641448
6616.282,3.641614
6616.282,3.641781
6616.282,3.641948
6616.259,3.642115
6616.259,3.642281
6616.259,3.642448
6616.25,3.642615
6616.243,3.642781
6616.243,3.642948
6616.235,3.643115
6616.227,3.643281
6616.227,3.643448
6616.203,3.643615
6616.203,3.643781
6616.187,3.643958
6616.187,3.644125
6616.171,3.644292
6616.163,3.644458
6616.155,3.644625
6616.147,3.644792
6616.147,3.644958
6616.124,3.645125
6616.124,3.645292
6616.107,3.645458
6616.107,3.645625
6616.092,3.645792
6616.092,3.645958
6616.076,3.646125
6616.068,3.646292
6616.068,3.646458
6616.052,3.646625
6616.052,3.646792
6616.044,3.646958
6616.028,3.647125
6616.028,3.647292
6616.02,3.647458
6616.012,3.647614
6616.012,3.647781
6615.997,3.647948
6615.997,3.648114
6615.98,3.648281
6615.973,3.648448
6615.964,3.648615
6615.957,3.648781
6615.94,3.648948
6615.933,3.649115
6615.917,3.649281
6615.917,3.649448
6615.909,3.649615
6615.893,3.649781
6615.893,3.649948
6615.877,3.650115
6615.877,3.650281
6615.861,3.650448
6615.861,3.650615
6615.845,3.650781
6615.837,3.650948
6615.83,3.651114
6615.821,3.651281
6615.821,3.651448
6615.797,3.651614
6615.797,3.651781
6615.782,3.651948
6615.782,3.652115
6615.766,3.652281
6615.758,3.652448
6615.742,3.652615
6615.742,3.652781
6615.726,3.652948
6615.726,3.653115
6615.702,3.653281
6615.702,3.653448
6615.687,3.653615
6615.687,3.653781
6615.663,3.653948
6615.663,3.654114
6615.647,3.654281
6615.647,3.654448
6615.631,3.654614
6615.631,3.654781
6615.615,3.654948
6615.607,3.655115
6615.607,3.655281
6615.591,3.655448
6615.591,3.655615
6615.567,3.655781
6615.567,3.655948
6615.551,3.656115
6615.551,3.656281
6615.535,3.656448
6615.528,3.656615
6615.52,3.656781
6615.511,3.656948
6615.496,3.657115
6615.496,3.657281
6615.472,3.657448
6615.464,3.657614
6615.456,3.657781
6615.44,3.657948
6615.432,3.658104
6615.416,3.658271
6615.416,3.658437
6615.4,3.658604
6615.392,3.658771
6615.376,3.658937
6615.368,3.659104
6615.361,3.659271
6615.361,3.659437
6615.337,3.659604
6615.337,3.659771
6615.321,3.659937
6615.321,3.660104
6615.297,3.660271
6615.297,3.660448
6615.281,3.660614
6615.281,3.660781
6615.265,3.660948
6615.265,3.661114
6615.249,3.661281
6615.242,3.661448
6615.225,3.661615
6615.225,3.661781
6615.202,3.661948
6615.194,3.662115
6615.186,3.662281
6615.162,3.662448
6615.154,3.662615
6615.146,3.662781
6615.13,3.662948
6615.123,3.663115
6615.106,3.663281
6615.099,3.663448
6615.09,3.663615
6615.075,3.663781
6615.066,3.663948
6615.051,3.664114
6615.051,3.664281
6615.042,3.664448
6615.035,3.664625
6615.019,3.664792
6615.011,3.664958
6614.995,3.665125
6614.987,3.665292
6614.971,3.665458
6614.963,3.665625
6614.956,3.665792
6614.939,3.665958
6614.932,3.666125
6614.916,3.666292
6614.916,3.666458
6614.899,3.666635
6614.884,3.666802
6614.876,3.666958
6614.86,3.667125
6614.844,3.667292
6614.836,3.667458
6614.82,3.667625
6614.82,3.667792
6614.796,3.667958
6614.789,3.668125
6614.78,3.668292
6614.765,3.668458
6614.765,3.668625
6614.741,3.668792
6614.741,3.668948
6614.725,3.669115
6614.725,3.669281
6614.701,3.669448
6614.701,3.669615
6614.685,3.669781
6614.677,3.669948
6614.669,3.670115
6614.646,3.670281
6614.637,3.670448
6614.629,3.670614
6614.614,3.670781
6614.605,3.670948
6614.59,3.671114
6614.582,3.671281
6614.566,3.671458
6614.55,3.671625
6614.55,3.671792
6614.534,3.671948
6614.518,3.672115
6614.51,3.672281
6614.502,3.672448
6614.494,3.672615
6614.479,3.672781
6614.471,3.672948
6614.462,3.673115
6614.455,3.673281
6614.438,3.673448
6614.431,3.673615
6614.415,3.673781
6614.415,3.673948
6614.399,3.674114
6614.391,3.674281
6614.375,3.674448
6614.367,3.674614
6614.359,3.674781
6614.343,3.674948
6614.328,3.675115
6614.319,3.675281
6614.312,3.675448
6614.304,3.675615
6614.28,3.675781
6614.271,3.675948
6614.264,3.676115
6614.248,3.676281
6614.24,3.676448
6614.224,3.676615
6614.224,3.676781
6614.2,3.676948
6614.192,3.677114
6614.185,3.677281
6614.185,3.677448
6614.168,3.677614
6614.168,3.677781
6614.145,3.677948
6614.145,3.678115
6614.128,3.678281
6614.128,3.678448
6614.105,3.678615
6614.105,3.678781
6614.089,3.678937
6614.081,3.679104
6614.073,3.679271
6614.057,3.679437
6614.049,3.679604
6614.033,3.679771
6614.033,3.679937
6614.009,3.680104
6614.002,3.680271
6613.994,3.680438
6613.97,3.680604
6613.97,3.680771
6613.954,3.680938
6613.946,3.681114
6613.938,3.681281
6613.922,3.681448
6613.914,3.681615
6613.898,3.681781
6613.898,3.681948
6613.875,3.682115
6613.866,3.682281
6613.859,3.682448
6613.851,3.682615
6613.835,3.682781
6613.827,3.682948
6613.819,3.683115
6613.803,3.683281
6613.803,3.683448
6613.779,3.683614
6613.779,3.683781
6613.763,3.683948
6613.763,3.684114
6613.739,3.684281
6613.731,3.684448
6613.723,3.684615
6613.708,3.684781
6613.708,3.684948
6613.684,3.685115
6613.676,3.685281
6613.668,3.685458
6613.652,3.685625
6613.644,3.685792
6613.628,3.685958
6613.62,3.686125
6613.604,3.686292
6613.597,3.686458
6613.588,3.686625
6613.573,3.686792
6613.556,3.686958
6613.549,3.687125
6613.533,3.687292
6613.533,3.687458
6613.509,3.687625
6613.501,3.687792
6613.493,3.687958
6613.469,3.688125
6613.461,3.688292
6613.454,3.688458
6613.445,3.688625
6613.437,3.688792
6613.421,3.688958
6613.414,3.689115
6613.397,3.689281
6613.397,3.689448
6613.374,3.689615
6613.374,3.689781
6613.358,3.689948
6613.35,3.690114
6613.342,3.690281
6613.326,3.690448
6613.318,3.690614
6613.302,3.690781
6613.287,3.690948
6613.278,3.691114
6613.263,3.691281
6613.263,3.691448
6613.239,3.691615
6613.23,3.691781
6613.223,3.691948
6613.207,3.692115
6613.207,3.692292
6613.183,3.692458
6613.175,3.692625
6613.167,3.692781
6613.151,3.692948
6613.144,3.693115
6613.127,3.693281
6613.12,3.693448
6613.111,3.693614
6613.096,3.693781
6613.088,3.693948
6613.08,3.694114
6613.072,3.694281
6613.056,3.694448
6613.048,3.694615
6613.032,3.694781
6613.032,3.694948
6613.008,3.695115
6613.008,3.695281
6612.992,3.695448
6612.992,3.695615
6612.977,3.695781
6612.977,3.695948
6612.953,3.696115
6612.945,3.696281
6612.937,3.696448
6612.921,3.696615
6612.913,3.696781
6612.897,3.696948
6612.897,3.697114
6612.881,3.697292
6612.873,3.697458
6612.865,3.697614
6612.857,3.697781
6612.841,3.697948
6612.841,3.698115
6612.817,3.698281
6612.817,3.698448
6612.802,3.698615
6612.802,3.698781
6612.778,3.698948
6612.778,3.699115
6612.762,3.699281
6612.762,3.699448
6612.746,3.699615
6612.746,3.699781
6612.722,3.699948
6612.722,3.700104
6612.706,3.700281
6612.706,3.700438
6612.69,3.700604
6612.682,3.700771
6612.674,3.700938
6612.667,3.701104
6612.65,3.701271
6612.643,3.701448
6612.626,3.701615
6612.626,3.701781
6612.611,3.701948
6612.611,3.702115
6612.603,3.702281
6612.587,3.702448
6612.579,3.702615
6612.571,3.702781
6612.555,3.702948
6612.547,3.703115
6612.531,3.703281
6612.531,3.703448
6612.516,3.703614
6612.507,3.703781
6612.492,3.703948
6612.492,3.704114
6612.476,3.704281
6612.476,3.704448
6612.452,3.704615
6612.452,3.704781
6612.436,3.704948
6612.436,3.705115
6612.412,3.705281
6612.412,3.705448
6612.396,3.705615
6612.396,3.705781
6612.38,3.705948
6612.38,3.706115
6612.356,3.706292
6612.349,3.706458
6612.34,3.706625
6612.325,3.706792
6612.316,3.706958
6612.301,3.707125
6612.301,3.707292
6612.277,3.707458
6612.269,3.707625
6612.261,3.707792
6612.253,3.707958
6612.245,3.708125
6612.229,3.708292
6612.221,3.708458
6612.206,3.708625
6612.197,3.708792
6612.182,3.708958
6612.166,3.709125
6612.158,3.709292
6612.142,3.709458
6612.134,3.709625
6612.126,3.709792
6612.11,3.709948
6612.11,3.710114
6612.086,3.710281
6612.086,3.710448
6612.071,3.710614
6612.054,3.710781
6612.047,3.710948
6612.03,3.711115
6612.023,3.711281
6612.015,3.711448
6611.991,3.711615
6611.983,3.711781
6611.975,3.711948
6611.951,3.712115
6611.943,3.712281
6611.935,3.712448
6611.919,3.712615
6611.904,3.712781
6611.896,3.712948
6611.88,3.713115
6611.88,3.713281
6611.856,3.713448
6611.848,3.713614
6611.84,3.713781
6611.824,3.713948
6611.808,3.714114
6611.8,3.714281
6611.785,3.714448
6611.768,3.714615
6611.761,3.714781
6611.745,3.714948
6611.737,3.715115
6611.721,3.715281
6611.705,3.715448
6611.697,3.715615
6611.681,3.715781
6611.665,3.715948
6611.657,3.716115
6611.649,3.716281
6611.633,3.716448
6611.618,3.716614
6611.609,3.716781
6611.585,3.716948
6611.578,3.717114
6611.57,3.717281
6611.554,3.717448
6611.538,3.717615
6611.53,3.717781
6611.514,3.717948
6611.506,3.718115
6611.49,3.718281
6611.475,3.718448
6611.466,3.718615
6611.451,3.718781
6611.442,3.718948
6611.435,3.719115
6611.419,3.719281
6611.403,3.719448
6611.395,3.719615
6611.379,3.719781
6611.363,3.719948
6611.355,3.720114
6611.339,3.720281
6611.323,3.720448
6611.308,3.720614
6611.299,3.720771
6611.284,3.720937
6611.276,3.721104
6611.26,3.721271
6611.244,3.721437
6611.236,3.721604
6611.22,3.721771
6611.204,3.721937
6611.196,3.722104
6611.18,3.722271
6611.165,3.722437
6611.165,3.722604
6611.148,3.722781
6611.133,3.722948
6611.125,3.723114
6611.109,3.723281
6611.093,3.723448
6611.077,3.723614
6611.069,3.723781
6611.053,3.723948
6611.045,3.724115
6611.029,3.724281
6611.013,3.724448
6611.005,3.724615
6610.99,3.724781
6610.974,3.724948
6610.966,3.725115
6610.95,3.725281
6610.934,3.725448
6610.926,3.725615
6610.918,3.725781
6610.894,3.725948
6610.878,3.726115
6610.878,3.726281
6610.854,3.726448
6610.838,3.726614
6610.838,3.726792
6610.823,3.726958
6610.807,3.727125
6610.791,3.727292
6610.783,3.727458
6610.759,3.727625
6610.751,3.727792
6610.743,3.727958
6610.719,3.728125
6610.704,3.728292
6610.695,3.728458
6610.688,3.728625
6610.664,3.728792
6610.656,3.728969
6610.647,3.729135
6610.624,3.729302
6610.608,3.729469
6610.6,3.729635
6610.584,3.729792
6610.568,3.729958
6610.561,3.730125
6610.552,3.730292
6610.528,3.730458
6610.513,3.730625
6610.497,3.730792
6610.489,3.730958
6610.473,3.731125
6610.457,3.731281
6610.441,3.731448
6610.433,3.731615
6610.417,3.731781
6610.402,3.731948
6610.394,3.732115
6610.378,3.732281
6610.362,3.732448
6610.346,3.732615
6610.33,3.732781
6610.322,3.732948
6610.298,3.733114
6610.282,3.733281
6610.266,3.733448
6610.259,3.733614
6610.242,3.733781
6610.227,3.733948
6610.211,3.734115
6610.203,3.734281
6610.187,3.734448
6610.171,3.734615
6610.155,3.734781
6610.147,3.734948
6610.123,3.735115
6610.107,3.735281
6610.099,3.735448
6610.092,3.735615
6610.068,3.735781
6610.052,3.735948
6610.036,3.736115
6610.02,3.736281
6610.012,3.736438
6609.988,3.736604
6609.973,3.736771
6609.973,3.736938
6609.956,3.737104
6609.94,3.737271
6609.925,3.737448
6609.917,3.737615
6609.893,3.737781
6609.877,3.737948
6609.861,3.738115
6609.845,3.738281
6609.837,3.738448
6609.821,3.738615
6609.806,3.738781
6609.79,3.738948
6609.782,3.739115
6609.758,3.739281
6609.742,3.739448
6609.734,3.739614
6609.726,3.739781
6609.702,3.739948
6609.687,3.740114
6609.67,3.740281
6609.654,3.740448
6609.646,3.740615
6609.623,3.740781
6609.607,3.740948
6609.599,3.741115
6609.591,3.741281
6609.567,3.741448
6609.551,3.741615
6609.535,3.741771
6609.527,3.741937
6609.511,3.742104
6609.496,3.742271
6609.487,3.742437
6609.472,3.742604
6609.456,3.742771
6609.44,3.742938
6609.424,3.743104
6609.416,3.743271
6609.392,3.743438
6609.376,3.743614
6609.368,3.743781
6609.353,3.743948
6609.336,3.744115
6609.321,3.744281
6609.305,3.744448
6609.289,3.744615
6609.281,3.744781
6609.257,3.744948
6609.241,3.745115
6609.233,3.745281
6609.217,3.745448
6609.202,3.745615
6609.186,3.745781
6609.169,3.745948
6609.154,3.746114
6609.146,3.746281
6609.13,3.746448
6609.114,3.746614
6609.098,3.746781
6609.09,3.746948
6609.066,3.747115
6609.05,3.747281
6609.035,3.747448
6609.026,3.747615
6609.011,3.747781
6608.995,3.747958
6608.987,3.748125
6608.971,3.748292
6608.955,3.748458
6608.931,3.748625
6608.923,3.748792
6608.907,3.748958
6608.892,3.749125
6608.876,3.749292
6608.859,3.749458
6608.844,3.749625
6608.828,3.749792
6608.82,3.749958
6608.796,3.750125
