Sample,,,
Time,Force,Stroke,Gauge
sec,N,mm,mm
6.57,1374.896,0.1089583,0.02274513
6.58,1377.718,0.109125,0.02294922
6.59,1380.412,0.1092917,0.0233326
6.6,1382.637,0.1094479,0.0233326
6.61,1385.283,0.1096146,0.0233326
6.62,1387.946,0.1097813,0.02391815
6.63,1390.751,0.1099479,0.02391815
6.64,1393.668,0.1101146,0.02462959
6.65,1396.155,0.1102813,0.02462959
6.66,1398.881,0.1104479,0.0253334
6.67,1401.559,0.1106146,0.0253334
6.68,1404.381,0.1107813,0.02592087
6.69,1407.003,0.1109479,0.02631569
6.7,1409.364,0.1111146,0.02631569
6.71,1411.923,0.1112812,0.02631569
6.72,1415.197,0.1114479,0.02649689
6.73,1417.971,0.1116146,0.02649689
6.74,1420.411,0.1117812,0.02649117
6.75,1422.954,0.1119479,0.02649117
6.76,1425.735,0.1121146,0.02640533
6.77,1428.398,0.1122812,0.02636719
6.78,1431.179,0.1124479,0.02636719
6.79,1433.452,0.1126146,0.02636719
6.8,1436.011,0.1127812,0.026474
6.81,1439.039,0.1129479,0.026474
6.82,1441.94,0.1131146,0.02672195
6.83,1443.998,0.1132813,0.02672195
6.84,1446.692,0.1134479,0.0270462
6.85,1449.768,0.1136146,0.02734947
6.86,1452.526,0.1137813,0.02734947
6.87,1455.132,0.1139479,0.02734947
6.88,1457.914,0.1141146,0.02756691
6.89,1460.012,0.1142813,0.0276947
6.9,1462.761,0.1144479,0.0276947
6.91,1465.623,0.1146146,0.0277729
6.92,1468.277,0.1147812,0.0277729
6.93,1470.812,0.1149479,0.0278511
6.94,1473.395,0.1151146,0.02792168
6.95,1475.962,0.1152812,0.02792168
6.96,1478.346,0.1154479,0.02792168
6.97,1481.12,0.1156146,0.02792358
6.98,1483.695,0.1157812,0.02780914
6.99,1486.468,0.1159479,0.02780914
7,1489.067,0.1161146,0.02758789
7.01,1491.833,0.1162812,0.0273056
7.02,1494.654,0.1164375,0.0273056
7.03,1497.038,0.1166042,0.02701569
7.04,1499.47,0.1167708,0.02701569
7.05,1502.212,0.1169375,0.02675819
7.06,1504.628,0.1171042,0.02656174
7.07,1506.901,0.1172708,0.02656174
7.08,1509.404,0.1174375,0.02656174
7.09,1511.804,0.1176042,0.02643967
7.1,1514.498,0.1177708,0.02643967
7.11,1517.359,0.1179375,0.026371
7.12,1520.141,0.1181042,0.02630806
7.13,1522.668,0.1182708,0.02630806
7.14,1524.846,0.1184375,0.02630806
7.15,1527.325,0.1186146,0.02617073
7.16,1529.988,0.1187812,0.02617073
7.17,1532.801,0.1189479,0.02617073
7.18,1535.193,0.1191146,0.0262146
7.19,1537.561,0.1192812,0.0262146
7.2,1540.367,0.1194479,0.02642059
7.21,1543.061,0.1196146,0.02642059
7.22,1545.58,0.1197812,0.02680206
7.23,1548.274,0.1199479,0.02680206
7.24,1550.706,0.1201146,0.02731323
7.25,1553.067,0.1202812,0.02731323
7.26,1555.681,0.1204479,0.02785873
7.27,1558.018,0.1206146,0.02837181
7.28,1560.783,0.1207813,0.02837181
7.29,1563.565,0.1209479,0.02837181
7.3,1565.885,0.1211146,0.02882004
7.31,1568.548,0.1212813,0.02882004
7.32,1571.17,0.1214479,0.02918243
7.33,1573.531,0.1216146,0.02918243
7.34,1575.955,0.1217813,0.02918243
7.35,1578.482,0.1219479,0.0294075
7.36,1581.216,0.1221146,0.02945328
7.37,1584.077,0.1222812,0.02945328
7.38,1586.207,0.1224479,0.02945328
7.39,1588.432,0.1226146,0.02915764
7.4,1591.118,0.1227812,0.02915764
7.41,1594.162,0.1229479,0.02915764
7.42,1596.769,0.123125,0.02915764
7.43,1599.153,0.1232917,0.02899361
7.44,1601.33,0.1234583,0.02899361
7.45,1603.373,0.123625,0.02899361
7.46,1606.099,0.1237917,0.02899361
7.47,1609.063,0.1239583,0.02899361
7.48,1611.487,0.124125,0.02899361
7.49,1613.959,0.1242917,0.02884674
7.5,1616.74,0.1244583,0.02884674
7.51,1619.283,0.124625,0.02884674
7.52,1621.612,0.1247917,0.02883911
7.53,1624.568,0.1249583,0.02883911
7.54,1627.35,0.125125,0.02885246
7.55,1629.186,0.1252917,0.02885246
7.56,1631.188,0.1254583,0.02885246
7.57,1634.002,0.125625,0.02887726
7.58,1636.823,0.1257917,0.02899361
7.59,1639.056,0.1259583,0.02899361
7.6,1641.989,0.126125,0.02899361
7.61,1644.5,0.1262917,0.0293808
7.62,1646.495,0.1264583,0.03021622
7.63,1649.006,0.126625,0.03021622
7.64,1651.573,0.1267917,0.03149033
7.65,1653.981,0.1269583,0.03149033
7.66,1656.604,0.127125,0.03295517
7.67,1658.956,0.1272917,0.03295517
7.68,1661.412,0.1274479,0.03423882
7.69,1663.971,0.1276146,0.03496742
7.7,1666.586,0.1277812,0.03496742
7.71,1668.97,0.1279479,0.03487396
7.72,1671.179,0.1281146,0.03487396
7.73,1674.072,0.1282813,0.03393745
7.74,1677.1,0.1284479,0.03393745
7.75,1679.675,0.1286146,0.03245735
7.76,1681.582,0.1287812,0.03245735
7.77,1683.998,0.1289479,0.03092575
7.78,1686.541,0.1291146,0.03092575
7.79,1689.402,0.1292813,0.02976227
7.8,1691.659,0.1294479,0.02907944
7.81,1693.892,0.1296146,0.02907944
7.82,1696.412,0.1297812,0.02907944
7.83,1698.899,0.1299479,0.02872849
7.84,1701.554,0.1301146,0.02872849
7.85,1704.089,0.1302813,0.02853012
7.86,1706.616,0.1304479,0.02853012
7.87,1709.151,0.1306146,0.02839661
7.88,1711.512,0.1307812,0.02834129
7.89,1713.792,0.1309479,0.02834129
7.9,1716.63,0.1311146,0.02834129
7.91,1719.117,0.1312812,0.02837944
7.92,1721.311,0.1314479,0.02837944
7.93,1723.965,0.1316146,0.02852249
7.94,1726.254,0.1317813,0.02852249
7.95,1728.376,0.1319479,0.02874374
7.96,1731.197,0.1321146,0.02874374
7.97,1734.13,0.1322812,0.02898026
7.98,1736.085,0.1324479,0.02898026
7.99,1738.715,0.1326146,0.02898026
8,1741.536,0.1327813,0.02877045
8.01,1744.064,0.1329479,0.02877045
8.02,1746.36,0.1331146,0.02877045
8.03,1748.53,0.1332812,0.02832413
8.04,1750.986,0.1334479,0.02773666
8.05,1753.481,0.1336146,0.02773666
8.06,1755.905,0.1337813,0.02773666
8.07,1758.361,0.1339479,0.02666283
8.08,1760.968,0.1341146,0.02666283
8.09,1763.535,0.1342812,0.02666283
8.1,1766.006,0.1344479,0.02635956
8.11,1768.756,0.1346146,0.02635956
8.12,1771.609,0.1347812,0.02635956
8.13,1773.93,0.1349479,0.0262146
8.14,1776.012,0.1351146,0.0262146
8.15,1778.34,0.1352812,0.0262146
8.16,1780.772,0.1354479,0.02615929
8.17,1783.339,0.1356146,0.02615356
8.18,1785.811,0.1357812,0.02615356
8.19,1788.608,0.1359479,0.02615356
8.2,1790.961,0.1361146,0.02618599
8.21,1793.162,0.1362813,0.02618599
8.22,1795.832,0.1364479,0.02623749
8.23,1797.779,0.1366146,0.02623749
8.24,1800.617,0.1367812,0.02623367
8.25,1803.549,0.1369479,0.02609634
8.26,1806.005,0.1371146,0.02609634
8.27,1808.016,0.1372813,0.02576637
8.28,1810.702,0.1374479,0.02576637
8.29,1813.563,0.1376146,0.02576637
8.3,1815.534,0.1377708,0.02475548
8.31,1817.846,0.1379375,0.02475548
8.32,1820.644,0.1381042,0.02475548
8.33,1822.909,0.1382708,0.02466011
8.34,1824.864,0.1384375,0.02466011
8.35,1827.105,0.1386042,0.02538681
8.36,1830.045,0.1387708,0.02538681
8.37,1832.755,0.1389375,0.02703667
8.38,1835.147,0.1391146,0.02927589
8.39,1837.428,0.1392708,0.02927589
8.4,1839.487,0.1394479,0.02927589
8.41,1842.125,0.1396146,0.03159142
8.42,1845.113,0.1397813,0.03159142
8.43,1847.593,0.1399479,0.03360367
8.44,1850.057,0.1401146,0.03508759
8.45,1852.345,0.1402812,0.03508759
8.46,1854.849,0.1404479,0.03508759
8.47,1857.567,0.1406146,0.03591537
8.48,1859.641,0.1407813,0.03591537
8.49,1862.542,0.1409479,0.03606033
8.5,1864.839,0.1411146,0.03566742
8.51,1867.255,0.1412812,0.03566742
8.52,1869.742,0.1414479,0.03502464
8.53,1871.8,0.1416146,0.03502464
8.54,1873.835,0.1417813,0.03502464
8.55,1876.195,0.1419479,0.03440094
8.56,1879.223,0.1421146,0.03396225
8.57,1882.029,0.1422812,0.03396225
8.58,1884.166,0.1424479,0.03396225
8.59,1886.567,0.1426146,0.03396225
8.6,1888.951,0.1427812,0.03375435
8.61,1891.136,0.1429479,0.03375435
8.62,1893.584,0.1431146,0.03375435
8.63,1896.199,0.1432813,0.03373909
8.64,1898.321,0.1434479,0.03386688
8.65,1900.951,0.1436146,0.03386688
8.66,1903.558,0.1437812,0.03409958
8.67,1905.934,0.1439479,0.03409958
8.68,1908.326,0.144125,0.03409958
8.69,1910.806,0.1442917,0.03440857
8.7,1913.373,0.1444583,0.03474998
8.71,1915.685,0.144625,0.03474998
8.72,1918.197,0.1447917,0.03509712
8.73,1920.787,0.1449583,0.03509712
8.74,1922.997,0.145125,0.03543472
8.75,1925.635,0.1452917,0.03543472
8.76,1928.242,0.1454583,0.03576851
8.77,1930.873,0.145625,0.03576851
8.78,1932.955,0.1457917,0.03611374
8.79,1935.132,0.1459583,0.03611374
8.8,1937.564,0.146125,0.03645515
8.81,1940.362,0.1462917,0.03645515
8.82,1942.833,0.1464583,0.03676224
8.83,1945.297,0.146625,0.03676224
8.84,1947.641,0.1467917,0.03701401
8.85,1950.121,0.1469583,0.03721809
8.86,1952.402,0.147125,0.03721809
8.87,1954.73,0.1472917,0.03721809
8.88,1957.011,0.1474583,0.03738785
8.89,1959.618,0.1476146,0.03738785
8.9,1962.153,0.1477813,0.03753471
8.91,1964.521,0.1479479,0.03768349
8.92,1966.818,0.1481146,0.03768349
8.93,1969.496,0.1482812,0.03768349
8.94,1971.825,0.1484479,0.03786659
8.95,1974.305,0.1486146,0.03786659
8.96,1976.705,0.1487813,0.0381012
8.97,1979.256,0.1489479,0.03833199
8.98,1981.362,0.1491146,0.03833199
8.99,1983.428,0.1492812,0.03833199
9,1986.003,0.1494479,0.03845024
9.01,1988.435,0.1496146,0.03835106
9.02,1990.803,0.1497812,0.03835106
9.03,1993.179,0.1499479,0.03800392
9.04,1995.452,0.1501146,0.03800392
9.05,1997.9,0.1502813,0.03749657
9.06,2000.515,0.1504479,0.03749657
9.07,2002.994,0.1506146,0.03697586
9.08,2005.45,0.1507812,0.03697586
9.09,2008.231,0.1509479,0.03657913
9.1,2010.258,0.1511146,0.03657913
9.11,2012.483,0.1512813,0.03634644
9.12,2015.122,0.1514479,0.03634644
9.13,2017.307,0.1516146,0.03634644
9.14,2020.017,0.1517812,0.0362339
9.15,2022.608,0.1519479,0.03616333
9.16,2024.833,0.1521146,0.03616333
9.17,2026.892,0.1522813,0.03616333
9.18,2029.284,0.1524479,0.03616333
9.19,2031.835,0.1526146,0.0361042
9.2,2034.195,0.1527812,0.0361042
9.21,2036.802,0.1529479,0.03608131
9.22,2038.995,0.1531146,0.03614616
9.23,2040.942,0.1532812,0.03614616
9.24,2043.343,0.1534479,0.0363102
9.25,2045.925,0.1536146,0.0363102
9.26,2048.461,0.1537813,0.03647995
9.27,2050.845,0.1539479,0.03647995
9.28,2053.221,0.1541146,0.03647232
9.29,2055.717,0.1542812,0.03647232
9.3,2058.029,0.1544479,0.03612518
9.31,2060.23,0.1546146,0.03612518
9.32,2062.774,0.1547813,0.03539658
9.33,2065.5,0.1549479,0.03539658
9.34,2068.035,0.1551146,0.03440285
9.35,2070.268,0.1552812,0.03440285
9.36,2072.652,0.1554479,0.03332329
9.37,2075.243,0.1556146,0.03332329
9.38,2077.492,0.1557813,0.03232384
9.39,2079.924,0.1559479,0.03232384
9.4,2082.769,0.1561146,0.03152275
9.41,2084.684,0.1562812,0.03099823
9.42,2087.1,0.1564479,0.03099823
9.43,2089.556,0.1566146,0.03099823
9.44,2092.202,0.1567812,0.03076172
9.45,2094.388,0.1569479,0.03080368
9.46,2096.78,0.1571146,0.03080368
9.47,2099.657,0.1572812,0.03080368
9.48,2102.057,0.1574479,0.0311203
9.49,2104.068,0.1576146,0.03170967
9.5,2106.102,0.1577812,0.03170967
9.51,2108.216,0.1579479,0.03253365
9.52,2110.855,0.1581042,0.03350449
9.53,2113.7,0.1582813,0.03350449
9.54,2115.989,0.1584375,0.03350449
9.55,2118.095,0.1586042,0.03450394
9.56,2120.105,0.1587708,0.03450394
9.57,2122.943,0.1589375,0.03543091
9.58,2125.47,0.1591146,0.03623199
9.59,2127.6,0.1592708,0.03623199
9.6,2130.111,0.1594375,0.03623199
9.61,2132.773,0.1596042,0.0368824
9.62,2135.054,0.1597708,0.03741074
9.63,2137.256,0.1599479,0.03741074
9.64,2139.815,0.1601146,0.0378437
9.65,2142.278,0.1602812,0.0378437
9.66,2144.901,0.1604479,0.0378437
9.67,2146.594,0.1606146,0.03816986
9.68,2148.811,0.1607812,0.03832245
9.69,2151.458,0.1609479,0.03832245
9.7,2153.953,0.1611146,0.03832245
9.71,2156.575,0.1612812,0.03818321
9.72,2159.079,0.1614479,0.03772545
9.73,2161.749,0.1616146,0.03772545
9.74,2164.141,0.1617813,0.03706741
9.75,2166.335,0.1619479,0.03706741
9.76,2168.822,0.1621146,0.03642082
9.77,2171.389,0.1622812,0.03596497
9.78,2173.591,0.1624479,0.03596497
9.79,2175.999,0.1626146,0.03596497
9.8,2178.59,0.1627813,0.03575897
9.81,2180.759,0.1629479,0.03575897
9.82,2183.127,0.1631146,0.03575897
9.83,2185.583,0.1632812,0.03576851
9.84,2187.967,0.1634479,0.03576851
9.85,2190.574,0.1636146,0.03576851
9.86,2192.513,0.1637813,0.03593063
9.87,2194.826,0.1639479,0.03593063
9.88,2197.226,0.1641146,0.03618431
9.89,2199.824,0.1642812,0.03618431
9.9,2202.431,0.1644479,0.03650284
9.91,2204.601,0.1646146,0.03650284
9.92,2207.001,0.1647917,0.03689766
9.93,2209.504,0.1649583,0.03689766
9.94,2212.238,0.165125,0.03736877
9.95,2214.281,0.1652917,0.03785896
9.96,2216.864,0.1654583,0.03785896
9.97,2219.478,0.165625,0.03785896
9.98,2221.863,0.1657917,0.0383091
9.99,2224.008,0.1659583,0.03866386
10,2226.75,0.166125,0.03866386
10.01,2229.253,0.1662917,0.03866386
10.02,2231.431,0.1664583,0.03887558
10.03,2233.974,0.166625,0.03888512
10.04,2236.549,0.1667917,0.03888512
10.05,2238.472,0.1669583,0.03888512
10.06,2241.008,0.167125,0.03865433
10.07,2243.821,0.1672917,0.03865433
10.08,2246.03,0.1674583,0.03865433
10.09,2248.001,0.167625,0.03782654
10.1,2250.791,0.1677917,0.03782654
10.11,2253.588,0.1679583,0.03782654
10.12,2255.432,0.168125,0.03753281
10.13,2257.602,0.1682917,0.03753281
10.14,2260.192,0.1684583,0.03737831
10.15,2262.227,0.168625,0.03737831
10.16,2265.112,0.1687917,0.03728294
10.17,2267.845,0.1689479,0.03728294
10.18,2270.309,0.1691146,0.03720665
10.19,2272.042,0.1692812,0.03720665
10.2,2274.529,0.1694479,0.03718948
10.21,2276.913,0.1696146,0.03725433
10.22,2279.584,0.1697813,0.03725433
10.23,2281.785,0.1699479,0.03734016
10.24,2283.915,0.1701146,0.03734016
10.25,2286.553,0.1702812,0.03733063
10.26,2288.969,0.1704479,0.03715515
10.27,2291.29,0.1706146,0.03715515
10.28,2293.937,0.1707813,0.03681755
10.29,2296.13,0.1709479,0.03681755
10.3,2298.657,0.1711146,0.03635025
10.31,2300.875,0.1712812,0.03635025
10.32,2303.147,0.1714479,0.0357666
10.33,2306.144,0.1716146,0.0357666
10.34,2308.464,0.1717812,0.0357666
10.35,2310.642,0.1719479,0.03507423
10.36,2313.328,0.1721146,0.03432846
10.37,2315.839,0.1722813,0.03432846
10.38,2317.929,0.1724479,0.03432846
10.39,2320.226,0.1726146,0.03363037
10.4,2322.69,0.1727812,0.03363037
10.41,2325.201,0.1729479,0.03363037
10.42,2327.45,0.1731146,0.03313255
10.43,2329.485,0.1732813,0.03300667
10.44,2332.338,0.1734479,0.03300667
10.45,2334.65,0.1736146,0.03300667
10.46,2336.605,0.1737812,0.03337288
10.47,2339.125,0.1739479,0.03337288
10.48,2341.604,0.1741146,0.03337288
10.49,2344.147,0.1742813,0.03337288
10.5,2346.357,0.1744479,0.03419685
10.51,2348.137,0.1746146,0.03528595
10.52,2350.664,0.1747812,0.03528595
10.53,2353.398,0.1749479,0.03636932
10.54,2355.83,0.1751146,0.03724098
10.55,2358.325,0.1752812,0.03724098
10.56,2360.423,0.1754479,0.03781128
10.57,2362.418,0.1756146,0.03781128
10.58,2364.977,0.1757813,0.0381279
10.59,2367.282,0.1759479,0.03830719
10.6,2369.881,0.1761146,0.03830719
10.61,2372.019,0.1762812,0.03830719
10.62,2374.57,0.1764479,0.03845024
10.63,2377.105,0.1766146,0.03861809
10.64,2379.29,0.1767813,0.03861809
10.65,2381.396,0.1769479,0.03861809
10.66,2384.162,0.1771146,0.03880882
10.67,2386.594,0.1772812,0.03880882
10.68,2389.089,0.1774479,0.03900337
10.69,2391.331,0.1776146,0.03917885
10.7,2393.349,0.1777813,0.03917885
10.71,2395.662,0.1779479,0.03917885
10.72,2398.038,0.1781146,0.03932762
10.73,2400.501,0.1782812,0.03932762
10.74,2402.838,0.1784479,0.03944397
10.75,2405.62,0.1786146,0.03955078
10.76,2408.035,0.1787812,0.03955078
10.77,2409.84,0.1789479,0.03955078
10.78,2412.375,0.1791146,0.03971481
10.79,2414.616,0.1792708,0.04000664
10.8,2417.024,0.1794375,0.04000664
10.81,2419.639,0.1796042,0.04000664
10.82,2421.792,0.1797708,0.04043961
10.83,2423.628,0.1799375,0.04093742
10.84,2425.997,0.1801042,0.04093742
10.85,2428.572,0.1802708,0.04133415
10.86,2431.162,0.1804375,0.04133415
10.87,2433.769,0.1806042,0.04148483
10.88,2436.018,0.1807708,0.04148483
10.89,2438.665,0.1809375,0.04137802
10.9,2440.906,0.1811146,0.04137802
10.91,2442.654,0.1812813,0.0411644
10.92,2445.221,0.1814479,0.04108238
10.93,2447.621,0.1816146,0.04108238
10.94,2450.18,0.1817812,0.04131699
10.95,2452.223,0.1819479,0.04131699
10.96,2454.344,0.1821146,0.04131699
10.97,2456.681,0.1822812,0.04192543
10.98,2459.478,0.1824479,0.0428772
10.99,2462.57,0.1826146,0.0428772
11,2464.93,0.1827812,0.0428772
11.01,2467.227,0.1829479,0.04406929
11.02,2469.667,0.1831146,0.04406929
11.03,2471.924,0.1832812,0.04406929
11.04,2473.911,0.1834479,0.04673004
11.05,2476.39,0.1836146,0.04673004
11.06,2478.926,0.1837813,0.04673004
11.07,2481.167,0.1839479,0.04673004
11.08,2483.241,0.1841146,0.04795456
11.09,2485.967,0.1842812,0.04891968
11.1,2488.287,0.1844479,0.04891968
11.11,2490.775,0.1846146,0.04950333
11.12,2493.254,0.1847813,0.04950333
11.13,2495.368,0.1849479,0.04966354
11.14,2497.514,0.1851146,0.04947662
11.15,2500.431,0.1852917,0.04947662
11.16,2502.847,0.1854583,0.04947662
11.17,2504.897,0.185625,0.04947662
11.18,2507.075,0.1857917,0.0491066
11.19,2509.562,0.1859583,0.04870796
11.2,2512.693,0.186125,0.04870796
11.21,2514.903,0.1862917,0.04836464
11.22,2517.025,0.1864583,0.04836464
11.23,2519.647,0.186625,0.04805946
11.24,2522.031,0.1867917,0.04770279
11.25,2524.36,0.1869583,0.04770279
11.26,2526.951,0.187125,0.04770279
11.27,2529.073,0.1872917,0.04770279
11.28,2531.242,0.1874583,0.04641151
11.29,2533.42,0.187625,0.04641151
11.3,2535.82,0.1877917,0.04641151
11.31,2538.013,0.1879583,0.04540443
11.32,2540.414,0.188125,0.04540443
11.33,2543.139,0.1882917,0.04540443
11.34,2545.261,0.1884583,0.04427528
11.35,2547.939,0.188625,0.04319382
11.36,2550.507,0.1887917,0.04319382
11.37,2552.827,0.1889583,0.04319382
11.38,2555.037,0.189125,0.0416317
11.39,2557.389,0.1892917,0.0416317
11.4,2559.431,0.1894583,0.0416317
11.41,2562.022,0.189625,0.04122925
11.42,2564.526,0.1897812,0.04122925
11.43,2566.369,0.1899479,0.04122925
11.44,2569.175,0.1901146,0.0410862
11.45,2571.535,0.1902812,0.0410862
11.46,2573.959,0.1904479,0.04122353
11.47,2576.216,0.1906146,0.04122353
11.48,2578.831,0.1907813,0.04122353
11.49,2581.533,0.1909479,0.04167175
11.5,2584.163,0.1911146,0.04238319
11.51,2586.619,0.1912812,0.04238319
11.52,2588.399,0.1914479,0.04238319
11.53,2590.593,0.1916146,0.04319382
11.54,2593.621,0.1917813,0.04319382
11.55,2595.854,0.1919479,0.04388046
11.56,2598.238,0.192125,0.04429245
11.57,2600.837,0.1922917,0.04429245
11.58,2603.157,0.1924583,0.04439354
11.59,2605.478,0.192625,0.04419136
11.6,2607.902,0.1927917,0.04419136
11.61,2609.889,0.1929479,0.04419136
11.62,2612.352,0.1931146,0.04373932
11.63,2615.142,0.1932812,0.04373932
11.64,2617.542,0.1934479,0.0427475
11.65,2620.133,0.1936146,0.0427475
11.66,2622.652,0.1937812,0.0427475
11.67,2624.71,0.1939479,0.0427475
11.68,2627.27,0.1941146,0.0427475
11.69,2629.916,0.1942813,0.04258156
11.7,2631.879,0.1944479,0.04258156
11.71,2634.43,0.1946146,0.04270744
11.72,2636.886,0.1947812,0.04303169
11.73,2639,0.1949479,0.04303169
11.74,2641.289,0.1951146,0.04343224
11.75,2643.609,0.1952813,0.04343224
11.76,2646.065,0.1954479,0.04378891
11.77,2648.552,0.1956146,0.04402161
11.78,2650.785,0.1957812,0.04402161
11.79,2653.336,0.1959479,0.04402161
11.8,2655.872,0.1961146,0.04410172
11.81,2658.145,0.1962813,0.04410172
11.82,2660.537,0.1964479,0.04409409
11.83,2663.231,0.1966146,0.04409409
11.84,2665.71,0.1967812,0.04437447
11.85,2667.896,0.1969479,0.04437447
11.86,2670.59,0.1971146,0.04437447
11.87,2672.561,0.1972917,0.04437447
11.88,2674.985,0.1974479,0.04437447
11.89,2677.027,0.1976146,0.04486847
11.9,2679.96,0.1977812,0.04550171
11.91,2682.917,0.1979479,0.04606819
11.92,2685.173,0.1981146,0.04606819
11.93,2687.335,0.1982812,0.04606819
11.94,2689.807,0.1984479,0.04639244
11.95,2692.262,0.1986146,0.04639244
11.96,2694.655,0.1987813,0.04644966
11.97,2696.848,0.1989479,0.04644966
11.98,2699.375,0.1991146,0.04634476
11.99,2701.799,0.1992812,0.04619789
12,2704.016,0.1994479,0.04619789
12.01,2706.591,0.1996146,0.04608345
12.02,2708.586,0.1997813,0.04608345
12.03,2711.296,0.1999479,0.04599571
12.04,2713.307,0.2001042,0.04599571
12.05,2715.85,0.2002708,0.04590416
12.06,2718.25,0.2004375,0.04590416
12.07,2720.952,0.2006042,0.04577637
12.08,2723.201,0.2007708,0.04558945
12.09,2725.267,0.2009375,0.04558945
12.1,2727.421,0.2011042,0.04534531
12.11,2730.091,0.2012708,0.04534531
12.12,2732.937,0.2014375,0.04534531
12.13,2735.408,0.2016042,0.04509163
12.14,2737.824,0.2017812,0.04491425
12.15,2739.859,0.2019479,0.04491425
12.16,2742.33,0.2021146,0.04491425
12.17,2744.945,0.2022813,0.04488373
12.18,2747.393,0.2024479,0.04488373
12.19,2749.864,0.2026146,0.04500961
12.2,2752.312,0.2027812,0.04500961
12.21,2754.831,0.2029479,0.04520607
12.22,2756.993,0.2031146,0.04538345
12.23,2759.131,0.2032813,0.04538345
12.24,2761.547,0.2034479,0.04538345
12.25,2764.026,0.2036146,0.04555702
12.26,2766.776,0.2037812,0.04555702
12.27,2768.93,0.2039479,0.04584694
12.28,2771.179,0.2041146,0.04584694
12.29,2773.929,0.2042812,0.04584694
12.3,2776.798,0.2044479,0.04637527
12.31,2778.697,0.2046146,0.04717255
12.32,2780.946,0.2047812,0.04717255
12.33,2782.623,0.2049479,0.0481205
12.34,2785.396,0.2051146,0.0481205
12.35,2787.606,0.2052812,0.04901505
12.36,2790.403,0.2054479,0.04901505
12.37,2792.549,0.2056146,0.0496769
12.38,2795.665,0.2057813,0.05004501
12.39,2798.073,0.2059479,0.05004501
12.4,2800.338,0.2061146,0.05004501
12.41,2802.753,0.2062812,0.05004501
12.42,2805.384,0.2064479,0.05004501
12.43,2807.649,0.2066146,0.05015945
12.44,2810.121,0.2067917,0.05015945
12.45,2812.187,0.2069583,0.05015945
12.46,2814.817,0.207125,0.05010796
12.47,2817.639,0.2072917,0.05010796
12.48,2819.92,0.2074583,0.05010033
12.49,2821.978,0.207625,0.05010033
12.5,2824.235,0.2077917,0.05018234
12.51,2826.452,0.2079583,0.05032539
12.52,2829.266,0.208125,0.05032539
12.53,2831.594,0.2082917,0.05039787
12.54,2833.692,0.2084583,0.05039787
12.55,2835.838,0.208625,0.05039787
12.56,2838.683,0.2087917,0.05039787
12.57,2841.337,0.2089583,0.05027008
12.58,2843.793,0.209125,0.04992294
12.59,2846.146,0.2092917,0.04992294
12.6,2848.713,0.2094583,0.04948616
12.61,2851.145,0.209625,0.04948616
